,5-day success,5-day return,5-day p-value,5-day hit ratio,5-day sharpe,5-day cohen d,20-day success,20-day return,20-day p-value,20-day hit ratio,20-day sharpe,20-day cohen d,60-day success,60-day return,60-day p-value,60-day hit ratio,60-day sharpe,60-day cohen d
SHW,False,0.017503193862267397,0.05681172738467683,0.23076923076923078,0.584437321264883,0.584437321264883,False,0.003797044226479401,0.8366427949273229,0.3076923076923077,0.05844276710952528,0.05844276710952528,False,0.017836718906642648,0.5973848720613242,0.6153846153846154,0.1504709334131242,0.1504709334131242
SJM,False,0.009777336275671103,0.09946457056505323,0.2777777777777778,0.41073210630934526,0.41073210630934526,False,0.015999665299762142,0.16424218074813496,0.2777777777777778,0.3426400391565771,0.3426400391565771,False,0.04858760570947794,0.14566245918085716,0.3125,0.3836908808141813,0.3836908808141813
SLB,False,0.004360363346073488,0.7277994337440457,0.625,0.08865879750297014,0.08865879750297014,False,-0.026608030516672772,0.27226297610626227,0.75,-0.28493821325995944,-0.28493821325995944,False,-0.0067188550450432705,0.8510069805617348,0.625,-0.04777592474169108,-0.04777592474169108
SMCI,False,-0.021510519477161587,0.4078090299247584,0.5,-0.21290826233039437,-0.21290826233039437,False,0.04540170320497346,0.41562418155604586,0.5625,0.20929814698687452,0.20929814698687452,False,0.2008382439271876,0.21744219398759984,0.5333333333333333,0.33346722701938775,0.33346722701938775
SNA,False,-0.002550158347677911,0.8345370303767929,0.35714285714285715,-0.056959448841788315,-0.056959448841788315,False,0.01456150661775282,0.4826020394192697,0.42857142857142855,0.1931776378605867,0.1931776378605867,False,0.011641718529485938,0.7352544885565766,0.5,0.09233537621120713,0.09233537621120713
SNPS,False,0.0061409925884702565,0.4958967937050036,0.625,0.2539237128924943,0.2539237128924943,False,0.059138292738872666,0.0029205961790382024,0.125,1.578398578673867,1.578398578673867,False,0.165627975810086,0.0002694172099019918,0.0,2.380113000676587,2.380113000676587
SO,False,0.005078990729239702,0.5538540840476125,0.3333333333333333,0.17627263428475134,0.17627263428475134,False,0.00509999231894125,0.7972560030336788,0.5833333333333334,0.07598133176164014,0.07598133176164014,False,0.06358003025328614,0.009766295702887062,0.16666666666666666,0.9003959792010009,0.9003959792010009
SPG,False,0.01659406428976699,0.23703079213651485,0.3333333333333333,0.36101511399072383,0.36101511399072383,False,0.008333922124334972,0.6613946846268746,0.4166666666666667,0.1299264226644459,0.1299264226644459,False,-0.010863838950766294,0.791292813243939,0.5833333333333334,-0.07827569254467995,-0.07827569254467995
SPGI,False,-0.007837929249625009,0.4442112402352557,0.6666666666666666,-0.2290922411945804,-0.2290922411945804,False,-0.026672990372275645,0.14014886820400269,0.75,-0.45898478515564944,-0.45898478515564944,False,0.03867504532995511,0.18667531131182166,0.36363636363636365,0.42745415482888394,0.42745415482888394
SRE,False,0.013998523320403593,0.006930552544741903,0.23333333333333334,0.5306930462262383,0.5306930462262383,False,0.05053340497788032,0.00013375320592989897,0.23333333333333334,0.8033545432547405,0.8033545432547405,False,0.08700741244884602,5.708032743681337e-06,0.2,1.0109420007727359,1.0109420007727359
STE,False,0.02478968704277229,0.005988493751887355,0.23529411764705882,0.7679086055573304,0.7679086055573304,False,0.03930502227508028,0.011721851733670314,0.35294117647058826,0.6898092034237904,0.6898092034237904,False,0.05656846225810367,0.007389299772695949,0.23529411764705882,0.7435842306616813,0.7435842306616813
STLD,False,0.022067244104643186,0.17163090505825282,0.2222222222222222,0.5004900529298756,0.5004900529298756,False,0.09635392085945142,0.0034813944083564854,0.0,1.3636239535564185,1.3636239535564185,False,0.22992045620443358,0.032590065857741504,0.1111111111111111,0.8601726035169242,0.8601726035169242
STT,False,0.003188694876884092,0.6814686094002134,0.5625,0.10464015943747094,0.10464015943747094,False,-0.01880477424416606,0.3115059998962265,0.625,-0.26184658172402336,-0.26184658172402336,False,-0.025954894251220197,0.5080431650893826,0.6875,-0.16952153566586148,-0.16952153566586148
STX,False,-0.009689869499034548,0.511796286733941,0.7272727272727273,-0.20509849372057876,-0.20509849372057876,False,-0.027986665620428064,0.5014051775638693,0.45454545454545453,-0.21029371123774165,-0.21029371123774165,False,-0.06556624837715076,0.24068674029090625,0.6363636363636364,-0.3760930617366584,-0.3760930617366584
STZ,False,0.009130665337656857,0.24353155663246603,0.25,0.3557311503427542,0.3557311503427542,False,0.03572100714540707,0.013740874576069304,0.08333333333333333,0.8452243762500614,0.8452243762500614,False,0.010262486042210861,0.7415208869564485,0.6666666666666666,0.09765292905245589,0.09765292905245589
SW,False,0.05712684616556141,4.751476816571952e-05,0.12,0.9894531776828105,0.9894531776828105,False,0.04845903246249685,0.0020060646738193017,0.28,0.6931101494759536,0.6931101494759536,False,0.05434569532874803,0.04428090030338268,0.32,0.4245607826608797,0.4245607826608797
SWK,True,-0.037007182192895526,0.02866246324521757,0.8888888888888888,-0.88773644522586,-0.88773644522586,False,-0.11777292568726737,0.1663987677503916,0.7777777777777778,-0.5074779898234889,-0.5074779898234889,False,-0.09108023540708444,0.0671036553334977,0.7777777777777778,-0.7057760978786739,-0.7057760978786739
SWKS,False,-0.019518146267598697,0.11206375820542801,0.5714285714285714,-0.45553400320356746,-0.45553400320356746,False,-0.055462352014744365,0.0939360494182664,0.7857142857142857,-0.48296591140478795,-0.48296591140478795,False,0.013295121510339538,0.6870734413766296,0.42857142857142855,0.11010363677273972,0.11010363677273972
SYF,False,0.005438253192117915,0.5179133287180206,0.38461538461538464,0.18475842051586158,0.18475842051586158,False,0.022976501143399945,0.21943402624551922,0.3076923076923077,0.35937411524692325,0.35937411524692325,False,0.09679155203898869,0.08048782291800874,0.38461538461538464,0.5294073275806602,0.5294073275806602
SYK,False,0.024780834461365316,0.03577462169079844,0.14285714285714285,0.6258475475091564,0.6258475475091564,False,0.05242897326811424,0.006711773582070445,0.2857142857142857,0.8604290818683048,0.8604290818683048,False,0.09266869327793813,0.0035817224119419257,0.14285714285714285,0.9477878496935227,0.9477878496935227
SYY,False,0.014043264645126566,0.33047026676186697,0.4,0.2603142544797557,0.2603142544797557,False,0.07239675961333909,0.013852717352971224,0.26666666666666666,0.7260223710628606,0.7260223710628606,False,0.12043376606137811,0.00245755328193469,0.2,0.9510081567761381,0.9510081567761381
T,False,0.006080954599457386,0.4314766362455925,0.5625,0.2021084408327812,0.2021084408327812,False,-0.013918639819066797,0.41031282736721586,0.5,-0.2117467715090646,-0.2117467715090646,True,-0.057059773970542606,0.027966582743233166,0.625,-0.6082149733014894,-0.6082149733014894
TAP,False,0.002516092730796412,0.7831627712291125,0.4666666666666667,0.07243631265136855,0.07243631265136855,False,0.006283995512233982,0.6966492546067876,0.6,0.10275737001475008,0.10275737001475008,False,0.0262708142463209,0.5474714232035389,0.4666666666666667,0.1591746754528368,0.1591746754528368
TDG,False,0.016428376169579786,0.321551889027092,0.45454545454545453,0.21644740003441232,0.21644740003441232,False,0.07399372535111437,6.326463355337598e-05,0.18181818181818182,1.061127598833532,1.061127598833532,False,0.08359203500642863,1.7353216878977568e-06,0.09090909090909091,1.3963154100480655,1.3963154100480655
TDY,False,0.02389743650370478,0.1741010662534082,0.5,0.5348439164166161,0.5348439164166161,False,0.019030274425128932,0.4590128601398883,0.5,0.2770122664574385,0.2770122664574385,False,0.09378664886829496,0.04260852988866488,0.25,0.8745447916163556,0.8745447916163556
TECH,True,-0.019969476673151944,0.04512690280078126,0.7,-0.7351785068688228,-0.7351785068688228,False,-0.04072583065700219,0.09418143119640798,0.8,-0.5915925102242354,-0.5915925102242354,False,-0.041277341083936436,0.217293776408804,0.8,-0.4195287546963013,-0.4195287546963013
TEL,False,-0.006666808466616191,0.2868463850880334,0.5238095238095238,-0.2387865232516047,-0.2387865232516047,False,-0.008788588445979009,0.7103285377430262,0.42105263157894735,-0.08656917531498917,-0.08656917531498917,False,0.0255353528812793,0.3079966203895367,0.3157894736842105,0.24068932341976398,0.24068932341976398
TER,False,0.004516880477282807,0.8667871218437248,0.5,0.07207796051249814,0.07207796051249814,False,0.06287008102811194,0.30969292917561625,0.5,0.46138240362980587,0.46138240362980587,False,,,,,
TFC,False,0.005561751319313621,0.424178339433694,0.1875,0.20539695916612838,0.20539695916612838,False,-0.025277138308968654,0.16617046948952405,0.625,-0.36384701994399143,-0.36384701994399143,False,-0.04702657261409373,0.16951845877847604,0.625,-0.36080368946687486,-0.36080368946687486
TGT,False,0.005456503307140119,0.5557461858399153,0.6153846153846154,0.16809931548341112,0.16809931548341112,False,0.021105097433840488,0.5579837283534532,0.5384615384615384,0.16713429705914015,0.16713429705914015,False,0.029668736634138517,0.56666944478009,0.6153846153846154,0.16340820543013712,0.16340820543013712
TJX,False,0.003722898324319152,0.6347775941032989,0.4090909090909091,0.10276694028015111,0.10276694028015111,False,0.0263364515557962,0.11720514688745527,0.36363636363636365,0.3483268650103013,0.3483268650103013,False,0.04634829199369605,0.035322238705927204,0.36363636363636365,0.4796285826325235,0.4796285826325235
TKO,False,-0.021410586157197133,0.09305147365586748,0.8,-0.9821474381212273,-0.9821474381212273,False,0.06087177819692857,0.23352102761605104,0.2,0.6270367734480226,0.6270367734480226,False,0.07128092839183404,0.22982149407842345,0.4,0.6330774002887769,0.6330774002887769
TMO,False,0.002259308031668373,0.8076964202757881,0.47058823529411764,0.06001892581267877,0.06001892581267877,False,0.009932622457472964,0.5632222380746859,0.4117647058823529,0.14317342738463634,0.14317342738463634,False,0.11510763250103359,1.1426447494468597e-05,0.07692307692307693,1.9868147928296735,1.9868147928296735
TMUS,False,0.024454368262111534,0.0004331516820815515,0.05263157894736842,0.9859956750702938,0.9859956750702938,False,0.019202414436429296,0.0887981272162295,0.3157894736842105,0.41273243779518864,0.41273243779518864,False,0.06536389589241716,0.04221801789967067,0.3684210526315789,0.5016454860111975,0.5016454860111975
TPL,False,0.016037023404941675,0.4262184401382759,0.5,0.2635232760629237,0.2635232760629237,False,-0.02977132985941877,0.2985440943724632,0.6,-0.34887725312176854,-0.34887725312176854,False,0.10688215929128644,0.4009340101298653,0.6,0.27878050788405606,0.27878050788405606
TPR,False,-0.013046574707461955,0.42939573290061495,0.5,-0.23683558002785618,-0.23683558002785618,True,-0.05041161167531222,0.041608854566728457,0.75,-0.6656124923709863,-0.6656124923709863,False,-0.027598162697883333,0.5939353444731956,0.6666666666666666,-0.15849954755287174,-0.15849954755287174
TRGP,False,0.021917654457860813,0.04429597618934026,0.25,0.8651765210815774,0.8651765210815774,False,0.04399504309790761,0.19091502785574388,0.25,0.5118995500396623,0.5118995500396623,False,0.18962011337482465,0.03083882160244889,0.25,0.9530062694761805,0.9530062694761805
TRMB,False,-0.011284684920700724,0.10379052916180632,0.6153846153846154,-0.48822938320328085,-0.48822938320328085,False,-0.011292878837178178,0.7229991893945223,0.5384615384615384,-0.1006473403974076,-0.1006473403974076,False,0.0011053706788389027,0.9763790319947242,0.46153846153846156,0.008384844852167185,0.008384844852167185
TROW,False,0.0037849718672092626,0.6682563441670599,0.3333333333333333,0.14826479605393383,0.14826479605393383,False,0.00716523063878226,0.7757951740039158,0.4444444444444444,0.09820188851330507,0.09820188851330507,False,0.09663682624831241,0.0034621194587746906,0.0,1.364962962756475,1.364962962756475
TRV,False,-0.0017317729959417476,0.7590851451114731,0.4583333333333333,-0.06335115381949634,-0.06335115381949634,False,-0.0268445358808692,0.32543600394495986,0.4782608695652174,-0.20972865352549944,-0.20972865352549944,False,-0.01763350102435659,0.5482363637471779,0.5217391304347826,-0.12715376442611986,-0.12715376442611986
TSCO,False,0.0209740785016722,0.0038092540437199957,0.15,0.7367516162555079,0.7367516162555079,False,0.02208104324821449,0.18255211562601695,0.5263157894736842,0.31806712213295046,0.31806712213295046,False,-0.06301323444817238,0.08005181899357788,0.5263157894736842,-0.42556453194284666,-0.42556453194284666
TSLA,False,0.008523694534242798,0.683245019850607,0.2,0.13330506434117037,0.13330506434117037,False,0.03827851388683771,0.36069381143662615,0.3,0.30453575093073515,0.30453575093073515,False,0.10443416388009948,0.3066745163225812,0.2,0.3426959680429997,0.3426959680429997
TSN,False,0.019017455435139236,0.018741219082849005,0.3157894736842105,0.5926747648836921,0.5926747648836921,False,0.03603324202317226,0.1434982536694903,0.3684210526315789,0.3509157568117169,0.3509157568117169,False,0.05929647601448117,0.05736002152100805,0.3684210526315789,0.46580220340253964,0.46580220340253964
TT,False,0.009379356842899896,0.12968279527355742,0.38095238095238093,0.3448893434366306,0.3448893434366306,False,0.03070721189438102,0.08893695806946263,0.35,0.40088833773082583,0.40088833773082583,False,0.04222314906696421,0.18262455028392496,0.4,0.3093065640343035,0.3093065640343035
TTD,False,,,,,,False,,,,,,False,,,,,
TTWO,False,0.017661333066779007,0.2749365751409951,0.38461538461538464,0.31728482266739977,0.31728482266739977,False,0.036170616085706736,0.14924841841530234,0.46153846153846156,0.4274131987169248,0.4274131987169248,False,0.06899099602174749,0.18739359265551134,0.46153846153846156,0.3877588824688709,0.3877588824688709
TXN,False,0.010589017736724748,0.21843649880321686,0.55,0.28461149584135015,0.28461149584135015,False,-0.016774797496352876,0.15829969338327887,0.65,-0.328392063363562,-0.328392063363562,False,0.016529775373110837,0.5002449313599864,0.47058823529411764,0.1672846326621679,0.1672846326621679
TXT,False,0.008085439711073061,0.25677793982493485,0.21428571428571427,0.31702029416766275,0.31702029416766275,False,0.0130439546075056,0.4893329579567306,0.38461538461538464,0.1978186981153844,0.1978186981153844,False,0.05527295449083928,0.10547296377834921,0.3076923076923077,0.48559076298832027,0.48559076298832027
TYL,False,0.015299752494037089,0.2374619055860153,0.3333333333333333,0.5476649465701179,0.5476649465701179,False,0.05737289274103772,0.2035502402426433,0.2,0.6790070592196197,0.6790070592196197,False,0.09368380492885373,0.09566479443557677,0.2,0.9710601338660858,0.9710601338660858
UAL,False,-0.0019139702950812308,0.8583097319871488,0.7058823529411765,-0.044002867405787315,-0.044002867405787315,False,0.035833467961571386,0.17742104655020519,0.29411764705882354,0.3421941053638606,0.3421941053638606,False,0.05125093055456143,0.32710638394177083,0.29411764705882354,0.24518037487630104,0.24518037487630104
UBER,False,0.03386444065834182,0.2838386630588424,0.5,0.3604011986113141,0.3604011986113141,False,0.049116961121497896,0.41056414092685256,0.5,0.272892623702608,0.272892623702608,False,0.13113187592306852,0.2107683858066787,0.4,0.42610746361421437,0.42610746361421437
UDR,False,0.017645249625738768,0.18254397027750707,0.3333333333333333,0.4107121009306289,0.4107121009306289,False,0.026722724488484714,0.3782728760718167,0.5454545454545454,0.2779712862124096,0.2779712862124096,False,0.04422551888502099,0.19299977704634624,0.36363636363636365,0.42083942663483787,0.42083942663483787
UHS,False,-0.0001781505675849236,0.9852296030167353,0.43478260869565216,-0.003904345020444945,-0.003904345020444945,False,-0.004030829025438372,0.8689491879404596,0.43478260869565216,-0.034807513876057294,-0.034807513876057294,False,0.03615985225817873,0.16926969670832523,0.4782608695652174,0.29634763681950416,0.29634763681950416
ULTA,False,0.04106964963452313,0.002230546210298348,0.07692307692307693,1.0731619574132947,1.0731619574132947,False,0.07821130037603491,0.19370794627609045,0.15384615384615385,0.38186440619248174,0.38186440619248174,False,0.11767464660987527,0.08570303717473743,0.3076923076923077,0.5193295569857354,0.5193295569857354
UNH,False,0.011171290561827467,0.05887540844843224,0.3333333333333333,0.4772774842138523,0.4772774842138523,False,0.02333966656528261,0.17947951881246896,0.4444444444444444,0.32999852613254727,0.32999852613254727,False,0.027098164303002707,0.0848442631555234,0.4117647058823529,0.4455573732991018,0.4455573732991018
UNP,False,0.011703425628193875,0.06840436829588929,0.2857142857142857,0.5310671393474462,0.5310671393474462,False,0.031525301771319306,0.013969860628398313,0.2857142857142857,0.7585358956745121,0.7585358956745121,False,0.05284047354890654,0.008860643594072758,0.15384615384615385,0.8652340688261886,0.8652340688261886
UPS,False,0.003535421321406405,0.20893602377161496,0.36363636363636365,0.40495079166541886,0.40495079166541886,False,-0.0003739800373435081,0.9708211599834722,0.45454545454545453,-0.011307928953978174,-0.011307928953978174,False,0.024117454168648876,0.06851528301789812,0.09090909090909091,0.6154302989229429,0.6154302989229429
URI,False,-0.013052838014291746,0.7170489656014785,0.5,-0.15660129189196,-0.15660129189196,False,-0.05732553265453325,0.44768309379239113,0.6666666666666666,-0.33621170483804796,-0.33621170483804796,False,0.14992666045560335,0.21110142063441809,0.5,0.5853170225725067,0.5853170225725067
USB,False,-0.009529999045896999,0.46228505763835814,0.5,-0.18860174932547713,-0.18860174932547713,True,-0.029253705927402993,0.0365567329655589,0.625,-0.5738180368805543,-0.5738180368805543,False,-0.010431778806890078,0.6696707844097738,0.625,-0.10878001150156251,-0.10878001150156251
V,False,0.013892461774119524,0.08449576592862858,0.18181818181818182,0.5774124956585194,0.5774124956585194,False,0.05004274673607194,0.016731521643973478,0.2727272727272727,0.864676185615978,0.864676185615978,False,0.06977514828141745,2.3170011890570514e-07,0.0,3.7082910487250813,3.7082910487250813
VICI,False,0.009185174375874405,0.3463942317923743,0.35714285714285715,0.26111780717216665,0.26111780717216665,False,0.03727302464705206,0.006539759766112582,0.21428571428571427,0.8640337375605156,0.8640337375605156,False,0.04114445042248809,0.0617773947671707,0.3076923076923077,0.5713246052655421,0.5713246052655421
VLO,False,0.01801526945922725,0.10089482203146369,0.2857142857142857,0.47192033671391764,0.47192033671391764,False,0.008475727797176135,0.6243271372343765,0.5384615384615384,0.1394021085371477,0.1394021085371477,False,0.031124904428874122,0.7068023882141724,0.3333333333333333,0.11145085654905505,0.11145085654905505
VLTO,False,,,,,,False,,,,,,False,,,,,
VMC,False,0.0009107089653028755,0.9284809536947476,0.3333333333333333,0.026510215945071598,0.026510215945071598,False,-0.0043465698667754515,0.7955670761274924,0.5,-0.07663061834185637,-0.07663061834185637,False,-0.00847282140131217,0.8467797542343855,0.5,-0.0571111487876619,-0.0571111487876619
VRSK,False,-0.007020425669689666,0.6687263672219832,0.7142857142857143,-0.16996503590445963,-0.16996503590445963,False,0.021173858517810697,0.4931753833657673,0.2857142857142857,0.27572753852811516,0.27572753852811516,False,0.008857111377395342,0.40354450218909305,0.14285714285714285,0.3395921322771403,0.3395921322771403
VRSN,False,-0.0010603762682673268,0.9473862741603509,0.5833333333333334,-0.01948879407396187,-0.01948879407396187,False,0.017596200501122816,0.5458522631431445,0.5,0.1799046559698372,0.1799046559698372,False,0.03099149740684587,0.3171090835910538,0.4166666666666667,0.3025386253773291,0.3025386253773291
VRTX,False,0.03383182743251102,0.001530941800227638,0.21052631578947367,0.8558414373165044,0.8558414373165044,False,0.01450164675580221,0.43775797142400386,0.42105263157894735,0.1820673986955885,0.1820673986955885,False,0.028538720096991186,0.1956787241929013,0.42105263157894735,0.3083103175630478,0.3083103175630478
VST,False,0.01792376274589788,0.19596564178021875,0.2631578947368421,0.30810296614179106,0.30810296614179106,False,-0.02430865749506987,0.18514106423716634,0.6666666666666666,-0.3255233275645384,-0.3255233275645384,False,0.025186289036575216,0.2574910397144493,0.2222222222222222,0.2761644384559423,0.2761644384559423
VTR,False,0.012601345303748386,0.3787921556813876,0.6363636363636364,0.277656334058777,0.277656334058777,False,-0.00031164981498466027,0.9911882832474029,0.5454545454545454,-0.0034140809186360512,-0.0034140809186360512,False,0.027418833269160756,0.5276847449396073,0.6363636363636364,0.19727606223043245,0.19727606223043245
VTRS,False,-0.00571573643563973,0.6578274174509142,0.5555555555555556,-0.15330068915502734,-0.15330068915502734,False,-0.020616155527247344,0.21179347734398102,0.6666666666666666,-0.45236909902354877,-0.45236909902354877,False,-0.020049203924045633,0.6428228268254332,0.4444444444444444,-0.16061433436455314,-0.16061433436455314
VZ,False,0.0106190086663894,0.20697313460609315,0.2,0.34164900134299375,0.34164900134299375,False,0.020298661464164643,0.19084560614024296,0.4,0.35493187605160764,0.35493187605160764,False,0.03300603944920793,0.3115801157159184,0.35714285714285715,0.2813899177431575,0.2813899177431575
WAB,False,-0.0028564130338160445,0.8147484331215438,0.6,-0.061648531233262326,-0.061648531233262326,False,-0.03319746656680002,0.2562733191247434,0.6666666666666666,-0.3056085903308911,-0.3056085903308911,False,-0.006202627881013282,0.8690142180659972,0.5333333333333333,-0.04336799508880728,-0.04336799508880728
WAT,False,0.020300270098857265,0.10963278162767638,0.38461538461538464,0.47922485464318926,0.47922485464318926,False,0.02640347403967591,0.24426886259002106,0.3076923076923077,0.3396077473697207,0.3396077473697207,False,0.05557136858469966,0.05304836967815647,0.15384615384615385,0.5951115716288423,0.5951115716288423
WBA,False,-0.03017660142972263,0.10334686957406565,0.625,-0.43359463595312947,-0.43359463595312947,False,-0.017709222111594897,0.46443635722538446,0.625,-0.18767981841445652,-0.18767981841445652,True,-0.10947387037413618,0.0013164882478889717,0.8125,-0.9843876422292746,-0.9843876422292746
WBD,False,0.012862972102485555,0.13388720457987854,0.375,0.3961744760268757,0.3961744760268757,False,-0.004651005736388235,0.8654242484920984,0.625,-0.043101098631994905,-0.043101098631994905,False,0.028210046640697324,0.7492114789615896,0.6875,0.08140446020509706,0.08140446020509706
WDAY,False,0.01094204239944026,0.6354740336937428,0.6363636363636364,0.1474014614760135,0.1474014614760135,False,0.03447372120035144,0.3519181432116385,0.5454545454545454,0.2943806848887549,0.2943806848887549,False,0.08386389987958077,0.2242314064365314,0.36363636363636365,0.39062809706202284,0.39062809706202284
WDC,True,-0.03518998668198148,0.045764979176336845,0.7777777777777778,-0.7875664659412958,-0.7875664659412958,False,0.0012207456720388643,0.9827415322227087,0.25,0.007925336774476228,0.007925336774476228,False,0.15062857235993216,0.056963561739696876,0.14285714285714285,0.8886767298339614,0.8886767298339614
WEC,False,0.013589409277631442,0.18969454481086334,0.375,0.5135021741684827,0.5135021741684827,False,0.03108820570623215,0.07891391189131604,0.125,0.7266484122078113,0.7266484122078113,False,0.045688480660153116,0.13710339740010363,0.375,0.5935139678770974,0.5935139678770974
WELL,False,-0.004679938291015734,0.6528986694558956,0.75,-0.16603844543586577,-0.16603844543586577,False,0.03959767415407854,0.02843938834742266,0.125,0.9728279536864978,0.9728279536864978,False,0.043641162163326655,0.30711688559135647,0.375,0.3894299150101469,0.3894299150101469
WFC,False,-0.01568628416021959,0.05082306240521646,0.6875,-0.5307016472845751,-0.5307016472845751,False,-0.011775319725179957,0.42973057793315084,0.625,-0.20289192554604202,-0.20289192554604202,False,0.02374273617656171,0.6429268696118854,0.5625,0.11828434493101861,0.11828434493101861
WM,False,0.023917535760481883,0.06822467355600077,0.42857142857142855,0.5314604232993126,0.5314604232993126,False,0.036772145673947036,0.09085676457919006,0.35714285714285715,0.48808916292825905,0.48808916292825905,False,0.08790259559996957,9.283577333933798e-05,0.0,1.4850118031952135,1.4850118031952135
WMB,False,0.013691478800364129,0.026873804845216065,0.29411764705882354,0.5910066115395896,0.5910066115395896,False,0.02329534430578845,0.08337236870347314,0.23529411764705882,0.44788741858896536,0.44788741858896536,False,0.07533567816848633,0.014263095669983288,0.29411764705882354,0.6667326079483784,0.6667326079483784
WMT,False,0.0018096363809707197,0.8593256356859823,0.34782608695652173,0.037391364748855495,0.037391364748855495,False,0.02050836348537414,0.1081311188705643,0.30434782608695654,0.3492205044222004,0.3492205044222004,False,0.040602187260378814,0.09226282164632799,0.30434782608695654,0.3670382512555289,0.3670382512555289
WRB,False,0.025857857657913243,0.0006055536316410999,0.0,1.627631220364311,1.627631220364311,False,0.08516727121356918,0.00046717764469706547,0.0,1.689321853867873,1.689321853867873,False,0.14325592315866226,0.009284288885343564,0.2,1.042387027904106,1.042387027904106
WSM,False,0.015166485556804296,0.1532416968054814,0.5,0.4428663538482672,0.4428663538482672,False,0.08506182124453564,0.020908010686958217,0.16666666666666666,0.7774695130177798,0.7774695130177798,False,0.1392805383143317,0.08137447651084319,0.16666666666666666,0.5537920683482092,0.5537920683482092
WST,False,-0.003815077494597505,0.8317236060892732,0.5555555555555556,-0.07318172657278349,-0.07318172657278349,False,-0.021529597769027076,0.3448784365631538,0.7777777777777778,-0.33459157547179014,-0.33459157547179014,False,0.024013673101111393,0.5507079161232098,0.3333333333333333,0.20762372288805558,0.20762372288805558
WTW,False,0.017906715708241632,0.04825487833232827,0.2,0.47202395658972063,0.47202395658972063,False,0.02664156778324354,0.05055067749014131,0.3,0.46677547382456286,0.46677547382456286,False,0.052585163065189365,0.02230102454999271,0.4,0.5563143142474319,0.5563143142474319
WY,False,6.086201809771011e-05,0.9957402117229799,0.36363636363636365,0.0016504161811969102,0.0016504161811969102,False,-0.007354102049021416,0.7936758322679259,0.5,-0.08520052812465191,-0.08520052812465191,False,0.021516821699467413,0.6589122131420945,0.5,0.14432838397330644,0.14432838397330644
WYNN,False,-0.05406523545863957,0.1286930182134166,0.7142857142857143,-0.6656463632870774,-0.6656463632870774,False,-0.05312475845011998,0.3026622906530174,0.5714285714285714,-0.42608631738735764,-0.42608631738735764,False,0.06771171442291883,0.6198201205059066,0.5714285714285714,0.19761621663933462,0.19761621663933462
XEL,True,-0.019652028233049297,0.04320694015156063,0.6875,-0.5520702062508832,-0.5520702062508832,False,-0.013697763756293613,0.3064729225109497,0.8125,-0.2646836563844621,-0.2646836563844621,False,0.06111406485511736,0.0031290246691892754,0.0,0.8786253632811603,0.8786253632811603
XOM,False,0.019644928935618686,0.009574650709822354,0.15384615384615385,0.8536644915439355,0.8536644915439355,False,0.03772044432689532,0.042083784038479136,0.15384615384615385,0.6308718888844539,0.6308718888844539,False,0.027646035245687154,0.504404431058531,0.38461538461538464,0.19087652945912995,0.19087652945912995
XYL,False,-0.01759102616032203,0.15168231348118824,0.6666666666666666,-0.5282507157144608,-0.5282507157144608,True,-0.027611664470344292,0.04007838409344597,0.8888888888888888,-0.8159099214742881,-0.8159099214742881,False,-0.021820471621043096,0.6181300358149595,0.5555555555555556,-0.172839200093698,-0.172839200093698
XYZ,False,,,,,,False,,,,,,False,,,,,
YUM,False,0.0027870337237672514,0.5797326343740431,0.4,0.1122791690012662,0.1122791690012662,False,-0.007864766922695504,0.7040234785928279,0.25,-0.07851830449641567,-0.07851830449641567,False,0.00277355465007297,0.8760276003872163,0.4583333333333333,0.03220136055064385,0.03220136055064385
ZBH,False,0.004710667358308324,0.647368641567496,0.36363636363636365,0.1421773280287526,0.1421773280287526,False,-0.01550647103151268,0.6256437397085208,0.5,-0.15971778380479415,-0.15971778380479415,False,-0.01832801021922036,0.6702133629065705,0.6,-0.13918585588974933,-0.13918585588974933
ZBRA,False,-0.003215600026775972,0.8192143782831026,0.6470588235294118,-0.05635242618767836,-0.05635242618767836,False,0.04112738358646614,0.21742526348038976,0.47058823529411764,0.3114153285326683,0.3114153285326683,False,0.08993146633108468,0.14521803737577482,0.29411764705882354,0.3714033182389665,0.3714033182389665
ZTS,False,0.013239735602647336,0.01689697163616357,0.2,0.6999133322980212,0.6999133322980212,False,0.04177671075899383,0.02567390829003921,0.21428571428571427,0.673112453599621,0.673112453599621,False,0.10186654403509879,1.4696965068244207e-08,0.0,3.302431528373849,3.302431528373849
